2018-07-07,Hope,XXXTENTACION
2018-07-07,Esskeetit,Lil Pump
2018-07-07,TATI,6ix9ine Featuring DJ SPINKING
2018-07-07,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert
2018-07-07,Done For Me,Charlie Puth Featuring Kehlani
2018-07-07,I Was Jack (You Were Diane),Jake Owen
2018-07-07,Fake Love,BTS
2018-07-07,Yikes,Kanye West
2018-07-07,Call Out My Name,The Weeknd
2018-07-07,I Know You,Lil Skies Featuring Yung Pinch
2018-07-07,Numb,XXXTENTACION
2018-07-07,Medicine,Queen Naija
2018-07-07,Praise The Lord (Da Shine),A$AP Rocky Featuring Skepta
2018-07-07,Sin Pijama,Becky G + Natti Natasha
2018-07-07,High Hopes,Panic! At The Disco
2018-07-07,I Lived It,Blake Shelton
2018-07-07,Powerglide,Rae Sremmurd & Juicy J
2018-07-07,Lovely,Billie Eilish & Khalid
2018-07-07,Coming Home,Keith Urban Featuring Julia Michaels
2018-07-07,Life Goes On,Lil Baby Featuring Gunna & Lil Uzi Vert
2018-07-07,Zombie,Bad Wolves
2018-07-07,Overdose,YoungBoy Never Broke Again
2018-07-07,Life Changes,Thomas Rhett
2018-07-07,"Woman, Amen",Dierks Bentley
2018-07-07,Born To Be Yours,Kygo & Imagine Dragons
2018-07-07,The Light Is Coming,Ariana Grande Featuring Nicki Minaj
2018-07-07,OTW,"Khalid, Ty Dolla $ign & 6LACK"
2018-07-07,Solo,Clean Bandit Featuring Demi Lovato
2018-07-07,Take Back Home Girl,Chris Lane Featuring Tori Kelly
2018-07-07,Boss,The Carters
2018-07-07,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd
2018-07-14,Nice For What,Drake
2018-07-14,Nonstop,Drake
2018-07-14,I Like It,"Cardi B, Bad Bunny & J Balvin"
2018-07-14,God's Plan,Drake
2018-07-14,Girls Like You,Maroon 5 Featuring Cardi B
2018-07-14,In My Feelings,Drake
2018-07-14,I'm Upset,Drake
2018-07-14,Emotionless,Drake
2018-07-14,Don't Matter To Me,Drake Featuring Michael Jackson
2018-07-14,Sad!,XXXTENTACION
2018-07-14,Boo'd Up,Ella Mai
2018-07-14,Psycho,Post Malone Featuring Ty Dolla $ign
2018-07-14,Mob Ties,Drake
2018-07-14,Elevate,Drake
2018-07-14,No Tears Left To Cry,Ariana Grande
2018-07-14,Lucid Dreams,Juice WRLD
2018-07-14,Survival,Drake
2018-07-14,Can't Take A Joke,Drake
2018-07-14,The Middle,"Zedd, Maren Morris & Grey"
2018-07-14,Talk Up,Drake Featuring JAY-Z
2018-07-14,8 Out Of 10,Drake
2018-07-14,Meant To Be,Bebe Rexha & Florida Georgia Line
2018-07-14,Delicate,Taylor Swift
2018-07-14,Better Now,Post Malone
2018-07-14,Mine,Bazzi
2018-07-14,Yes Indeed,Lil Baby & Drake
2018-07-14,Sandra's Rose,Drake
2018-07-14,Summer Games,Drake
2018-07-14,Perfect,Ed Sheeran
2018-07-14,Blue Tint,Drake
2018-07-14,In My Blood,Shawn Mendes
2018-07-14,Jaded,Drake
2018-07-14,Friends,Marshmello & Anne-Marie
2018-07-14,Tequila,Dan + Shay
2018-07-14,Never Be The Same,Camila Cabello
2018-07-14,Is There More,Drake
2018-07-14,That's How You Feel,Drake
2018-07-14,Peak,Drake
2018-07-14,Taste,Tyga Featuring Offset
2018-07-14,Whatever It Takes,Imagine Dragons
2018-07-14,After Dark,Drake Featuring Static Major & Ty Dolla $ign
2018-07-14,Finesse,Drake
2018-07-14,Apes**t,The Carters
2018-07-14,Look Alive,BlocBoy JB Featuring Drake
2018-07-14,One Kiss,Calvin Harris & Dua Lipa
2018-07-14,Love Lies,Khalid & Normani
2018-07-14,Moonlight,XXXTENTACION
2018-07-14,Be Careful,Cardi B
2018-07-14,Back To You,Selena Gomez
2018-07-14,This Is America,Childish Gambino
2018-07-14,Ratchet Happy Birthday,Drake
2018-07-14,I Like Me Better,Lauv
2018-07-14,Get Along,Kenny Chesney
2018-07-14,Simple,Florida Georgia Line
2018-07-14,Changes,XXXTENTACION
2018-07-14,Final Fantasy,Drake
2018-07-14,March 14,Drake
2018-07-14,X,Nicky Jam x J Balvin
2018-07-14,Sit Next To Me,Foster The People
2018-07-14,All Girls Are The Same,Juice WRLD
2018-07-14,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny"
2018-07-14,Up Down,Morgan Wallen Featuring Florida Georgia Line
2018-07-14,Karma,Queen Naija
2018-07-14,Mercy,Brett Young
2018-07-14,One Number Away,Luke Combs
2018-07-14,Youngblood,5 Seconds Of Summer
2018-07-14,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj"
2018-07-14,Jocelyn Flores,XXXTENTACION
2018-07-14,I Was Jack (You Were Diane),Jake Owen
2018-07-14,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert
2018-07-14,Alone,Halsey Featuring Big Sean & Stefflon Don
2018-07-14,Freaky Friday,Lil Dicky Featuring Chris Brown
2018-07-14,Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney
2018-07-14,Ball For Me,Post Malone Featuring Nicki Minaj
2018-07-14,Life Changes,Thomas Rhett
2018-07-14,Kiss Somebody,Morgan Evans
2018-07-14,KOD,J. Cole
2018-07-14,Done For Me,Charlie Puth Featuring Kehlani
2018-07-14,Take Back Home Girl,Chris Lane Featuring Tori Kelly
2018-07-14,Coming Home,Keith Urban Featuring Julia Michaels
2018-07-14,Bed,Nicki Minaj Featuring Ariana Grande
2018-07-14,Chun-Li,Nicki Minaj
2018-07-14,All Mine,Kanye West
2018-07-14,Don't Go Breaking My Heart,Backstreet Boys
2018-07-14,Medicine,Queen Naija
2018-07-14,"Sunrise, Sunburn, Sunset",Luke Bryan
2018-07-14,Cry Pretty,Carrie Underwood
2018-07-14,Esskeetit,Lil Pump
2018-07-14,Sin Pijama,Becky G + Natti Natasha
2018-07-14,Call Out My Name,The Weeknd
2018-07-14,Everybody Dies In Their Nightmares,XXXTENTACION
2018-07-14,Yikes,Kanye West
2018-07-14,Hotel Key,Old Dominion
2018-07-14,Downtown's Dead,Sam Hunt
2018-07-14,Zombie,Bad Wolves
2018-07-14,Japan,Famous Dex
2018-07-14,Me Niego,Reik Featuring Ozuna & Wisin
2018-07-14,The Remedy For A Broken Heart (Why Am I So In Love),XXXTENTACION
2018-07-14,Growing Pains,Alessia Cara
2018-07-14,I Lived It,Blake Shelton
2018-07-21,In My Feelings,Drake
2018-07-21,I Like It,"Cardi B, Bad Bunny & J Balvin"
2018-07-21,Girls Like You,Maroon 5 Featuring Cardi B
2018-07-21,Nice For What,Drake
2018-07-21,Boo'd Up,Ella Mai
2018-07-21,God's Plan,Drake
2018-07-21,Lucid Dreams,Juice WRLD
2018-07-21,No Tears Left To Cry,Ariana Grande
2018-07-21,Psycho,Post Malone Featuring Ty Dolla $ign
2018-07-21,Sad!,XXXTENTACION
2018-07-21,Nonstop,Drake
2018-07-21,Better Now,Post Malone
2018-07-21,The Middle,"Zedd, Maren Morris & Grey"
2018-07-21,Meant To Be,Bebe Rexha & Florida Georgia Line
2018-07-21,Delicate,Taylor Swift
2018-07-21,I'm Upset,Drake
2018-07-21,Yes Indeed,Lil Baby & Drake
2018-07-21,Taste,Tyga Featuring Offset
2018-07-21,Mine,Bazzi
2018-07-21,Friends,Marshmello & Anne-Marie
2018-07-21,Don't Matter To Me,Drake Featuring Michael Jackson
2018-07-21,Perfect,Ed Sheeran
2018-07-21,In My Blood,Shawn Mendes
2018-07-21,Tequila,Dan + Shay
2018-07-21,Love Lies,Khalid & Normani
2018-07-21,Never Be The Same,Camila Cabello
2018-07-21,Whatever It Takes,Imagine Dragons
2018-07-21,Mob Ties,Drake
2018-07-21,One Kiss,Calvin Harris & Dua Lipa
2018-07-21,Apes**t,The Carters
2018-07-21,Back To You,Selena Gomez
2018-07-21,Look Alive,BlocBoy JB Featuring Drake
2018-07-21,I Like Me Better,Lauv
2018-07-21,Moonlight,XXXTENTACION
2018-07-21,Get Along,Kenny Chesney
2018-07-21,Be Careful,Cardi B
2018-07-21,Simple,Florida Georgia Line
2018-07-21,Emotionless,Drake
2018-07-21,This Is America,Childish Gambino
2018-07-21,Youngblood,5 Seconds Of Summer
2018-07-21,Mercy,Brett Young
2018-07-21,Sit Next To Me,Foster The People
2018-07-21,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny"
2018-07-21,Elevate,Drake
2018-07-21,Can't Take A Joke,Drake
2018-07-21,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj"
2018-07-21,Changes,XXXTENTACION
2018-07-21,Bed,Nicki Minaj Featuring Ariana Grande
2018-07-21,One Number Away,Luke Combs
2018-07-21,I Was Jack (You Were Diane),Jake Owen
2018-07-21,X,Nicky Jam x J Balvin
2018-07-21,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert
2018-07-21,Wifi Lit,Future
2018-07-21,Up Down,Morgan Wallen Featuring Florida Georgia Line
2018-07-21,Blue Tint,Drake
2018-07-21,After Dark,Drake Featuring Static Major & Ty Dolla $ign
2018-07-21,All Girls Are The Same,Juice WRLD
2018-07-21,Talk Up,Drake Featuring JAY-Z
2018-07-21,8 Out Of 10,Drake
2018-07-21,Jumpsuit,twenty one pilots
2018-07-21,Life Changes,Thomas Rhett
2018-07-21,Jocelyn Flores,XXXTENTACION
2018-07-21,Sandra's Rose,Drake
2018-07-21,Summer Games,Drake
2018-07-21,31 Days,Future
2018-07-21,Alone,Halsey Featuring Big Sean & Stefflon Don
2018-07-21,Jaded,Drake
2018-07-21,That's How You Feel,Drake
2018-07-21,Survival,Drake
2018-07-21,Take Back Home Girl,Chris Lane Featuring Tori Kelly
2018-07-21,Cuddle My Wrist,Future
2018-07-21,Freaky Friday,Lil Dicky Featuring Chris Brown
2018-07-21,Millidelphia,Meek Mill Featuring Swizz Beatz
2018-07-21,Kiss Somebody,Morgan Evans
2018-07-21,Ball For Me,Post Malone Featuring Nicki Minaj
2018-07-21,Racks Blue,Future
2018-07-21,Coming Home,Keith Urban Featuring Julia Michaels
2018-07-21,Finesse,Drake
2018-07-21,Dangerous,Meek Mill Featuring Jeremih & PnB Rock
2018-07-21,Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney
2018-07-21,"Sunrise, Sunburn, Sunset",Luke Bryan
2018-07-21,Don't Go Breaking My Heart,Backstreet Boys
2018-07-21,Drug Addicts,Lil Pump
2018-07-21,KOD,J. Cole
2018-07-21,All Mine,Kanye West
2018-07-21,Growing Pains,Alessia Cara
2018-07-21,Hotel Key,Old Dominion
2018-07-21,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone
2018-07-21,Chun-Li,Nicki Minaj
2018-07-21,Medicine,Queen Naija
2018-07-21,Cry Pretty,Carrie Underwood
2018-07-21,Ocean,Martin Garrix Featuring Khalid
2018-07-21,Peak,Drake
2018-07-21,Legends,Juice WRLD
2018-07-21,Call Out My Name,The Weeknd
2018-07-21,Kream,Iggy Azalea Feauring Tyga
2018-07-21,OTW,"Khalid, Ty Dolla $ign & 6LACK"
2018-07-21,Solo,Clean Bandit Featuring Demi Lovato
2018-07-21,Sin Pijama,Becky G + Natti Natasha
2018-07-21,Is There More,Drake
2018-07-28,In My Feelings,Drake
2018-07-28,I Like It,"Cardi B, Bad Bunny & J Balvin"
2018-07-28,Girls Like You,Maroon 5 Featuring Cardi B
2018-07-28,Nice For What,Drake
2018-07-28,Boo'd Up,Ella Mai
2018-07-28,Lucid Dreams,Juice WRLD
2018-07-28,Better Now,Post Malone
2018-07-28,No Tears Left To Cry,Ariana Grande
2018-07-28,Psycho,Post Malone Featuring Ty Dolla $ign
2018-07-28,God's Plan,Drake
2018-07-28,God Is A Woman,Ariana Grande
2018-07-28,Delicate,Taylor Swift
2018-07-28,Taste,Tyga Featuring Offset
2018-07-28,The Middle,"Zedd, Maren Morris & Grey"
2018-07-28,Sad!,XXXTENTACION
2018-07-28,Yes Indeed,Lil Baby & Drake
2018-07-28,Meant To Be,Bebe Rexha & Florida Georgia Line
2018-07-28,Friends,Marshmello & Anne-Marie
2018-07-28,Perfect,Ed Sheeran
2018-07-28,Nonstop,Drake
2018-07-28,Love Lies,Khalid & Normani
2018-07-28,Mine,Bazzi
2018-07-28,In My Blood,Shawn Mendes
2018-07-28,I'm Upset,Drake
2018-07-28,Tequila,Dan + Shay
2018-07-28,One Kiss,Calvin Harris & Dua Lipa
2018-07-28,Back To You,Selena Gomez
2018-07-28,Apes**t,The Carters
2018-07-28,I Like Me Better,Lauv
2018-07-28,Never Be The Same,Camila Cabello
2018-07-28,Get Along,Kenny Chesney
2018-07-28,Youngblood,5 Seconds Of Summer
2018-07-28,Don't Matter To Me,Drake Featuring Michael Jackson
2018-07-28,Whatever It Takes,Imagine Dragons
2018-07-28,Look Alive,BlocBoy JB Featuring Drake
2018-07-28,Simple,Florida Georgia Line
2018-07-28,Moonlight,XXXTENTACION
2018-07-28,Mercy,Brett Young
2018-07-28,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj"
2018-07-28,This Is America,Childish Gambino
2018-07-28,Be Careful,Cardi B
2018-07-28,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny"
2018-07-28,Mob Ties,Drake
2018-07-28,Summertime Magic,Childish Gambino
2018-07-28,I Was Jack (You Were Diane),Jake Owen
2018-07-28,Sit Next To Me,Foster The People
2018-07-28,X,Nicky Jam x J Balvin
2018-07-28,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert
2018-07-28,One Number Away,Luke Combs
2018-07-28,Jumpsuit,twenty one pilots
2018-07-28,Changes,XXXTENTACION
2018-07-28,Bed,Nicki Minaj Featuring Ariana Grande
2018-07-28,You Say,Lauren Daigle
2018-07-28,Life Changes,Thomas Rhett
2018-07-28,All Girls Are The Same,Juice WRLD
2018-07-28,Eastside,"benny blanco, Halsey & Khalid"
2018-07-28,Take Back Home Girl,Chris Lane Featuring Tori Kelly
2018-07-28,Emotionless,Drake
2018-07-28,Up Down,Morgan Wallen Featuring Florida Georgia Line
2018-07-28,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone
2018-07-28,Can't Take A Joke,Drake
2018-07-28,Coming Home,Keith Urban Featuring Julia Michaels
2018-07-28,Don't Go Breaking My Heart,Backstreet Boys
2018-07-28,"Sunrise, Sunburn, Sunset",Luke Bryan
2018-07-28,Growing Pains,Alessia Cara
2018-07-28,Solo,Clean Bandit Featuring Demi Lovato
2018-07-28,Elevate,Drake
2018-07-28,Wasted,Juice WRLD Featuring Lil Uzi Vert
2018-07-28,Freaky Friday,Lil Dicky Featuring Chris Brown
2018-07-28,Hotel Key,Old Dominion
2018-07-28,Desperate Man,Eric Church
2018-07-28,Hopeless Romantic,Wiz Khalifa Featuring Swae Lee
2018-07-28,Fr Fr,Wiz Khalifa Featuring Lil Skies
2018-07-28,Kiss Somebody,Morgan Evans
2018-07-28,OTW,"Khalid, Ty Dolla $ign & 6LACK"
2018-07-28,Ball For Me,Post Malone Featuring Nicki Minaj
2018-07-28,All Mine,Kanye West
2018-07-28,Medicine,Queen Naija
2018-07-28,Nico And The Niners,twenty one pilots
2018-07-28,Blue Tint,Drake
2018-07-28,Cry Pretty,Carrie Underwood
2018-07-28,After Dark,Drake Featuring Static Major & Ty Dolla $ign
2018-07-28,Sin Pijama,Becky G + Natti Natasha
2018-07-28,Broken,lovelytheband
2018-07-28,Hooked,Dylan Scott
2018-07-28,Alone,Halsey Featuring Big Sean & Stefflon Don
2018-07-28,Ocean,TK Kravitz Featuring Jacqueez
2018-07-28,Ocean,Martin Garrix Featuring Khalid
2018-07-28,Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney
2018-07-28,1942,G-Eazy Featuring Yo Gotti & YBN Nahmir
2018-07-28,Break Up In The End,Cole Swindell
2018-07-28,I'm A Mess,Bebe Rexha
2018-07-28,Narcos,Migos
2018-07-28,Remind Me To Forget,Kygo Featuring Miguel
2018-07-28,Call Out My Name,The Weeknd
2018-07-28,Praise The Lord (Da Shine),A$AP Rocky Featuring Skepta
2018-07-28,Zombie,Bad Wolves
2018-07-28,8 Out Of 10,Drake
2018-07-28,31 Days,Future
2018-07-28,Talk Up,Drake Featuring JAY-Z
2018-08-04,In My Feelings,Drake
2018-08-04,I Like It,"Cardi B, Bad Bunny & J Balvin"
2018-08-04,Girls Like You,Maroon 5 Featuring Cardi B
2018-08-04,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz
2018-08-04,Better Now,Post Malone
2018-08-04,Nice For What,Drake
2018-08-04,Boo'd Up,Ella Mai
2018-08-04,Lucid Dreams,Juice WRLD
2018-08-04,Psycho,Post Malone Featuring Ty Dolla $ign
2018-08-04,Taste,Tyga Featuring Offset
2018-08-04,No Tears Left To Cry,Ariana Grande
2018-08-04,Delicate,Taylor Swift
2018-08-04,God's Plan,Drake
2018-08-04,Yes Indeed,Lil Baby & Drake
2018-08-04,The Middle,"Zedd, Maren Morris & Grey"
2018-08-04,Friends,Marshmello & Anne-Marie
2018-08-04,Perfect,Ed Sheeran
2018-08-04,Love Lies,Khalid & Normani
2018-08-04,Sad!,XXXTENTACION
2018-08-04,Meant To Be,Bebe Rexha & Florida Georgia Line
2018-08-04,God Is A Woman,Ariana Grande
2018-08-04,Mine,Bazzi
2018-08-04,In My Blood,Shawn Mendes
2018-08-04,Tequila,Dan + Shay
2018-08-04,Youngblood,5 Seconds Of Summer
2018-08-04,Back To You,Selena Gomez
2018-08-04,One Kiss,Calvin Harris & Dua Lipa
2018-08-04,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj"
2018-08-04,Nonstop,Drake
2018-08-04,Apes**t,The Carters
2018-08-04,I Like Me Better,Lauv
2018-08-04,Never Be The Same,Camila Cabello
2018-08-04,Mercy,Brett Young
2018-08-04,Whatever It Takes,Imagine Dragons
2018-08-04,Get Along,Kenny Chesney
2018-08-04,Simple,Florida Georgia Line
2018-08-04,Natural,Imagine Dragons
2018-08-04,I'm Upset,Drake
2018-08-04,Moonlight,XXXTENTACION
2018-08-04,Look Alive,BlocBoy JB Featuring Drake
2018-08-04,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny"
2018-08-04,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert
2018-08-04,I Was Jack (You Were Diane),Jake Owen
2018-08-04,Sit Next To Me,Foster The People
2018-08-04,This Is America,Childish Gambino
2018-08-04,Be Careful,Cardi B
2018-08-04,X,Nicky Jam x J Balvin
2018-08-04,One Number Away,Luke Combs
2018-08-04,Life Changes,Thomas Rhett
2018-08-04,Coming Home,Keith Urban Featuring Julia Michaels
2018-08-04,Changes,XXXTENTACION
2018-08-04,Eastside,"benny blanco, Halsey & Khalid"
2018-08-04,Mob Ties,Drake
2018-08-04,Don't Matter To Me,Drake Featuring Michael Jackson
2018-08-04,Bed,Nicki Minaj Featuring Ariana Grande
2018-08-04,Sober,Demi Lovato
2018-08-04,Take Back Home Girl,Chris Lane Featuring Tori Kelly
2018-08-04,All Girls Are The Same,Juice WRLD
2018-08-04,"Sunrise, Sunburn, Sunset",Luke Bryan
2018-08-04,I Might Need Security,Chance The Rapper
2018-08-04,Solo,Clean Bandit Featuring Demi Lovato
2018-08-04,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone
2018-08-04,Hotel Key,Old Dominion
2018-08-04,I'm A Mess,Bebe Rexha
2018-08-04,Medicine,Queen Naija
2018-08-04,Growing Pains,Alessia Cara
2018-08-04,Wasted,Juice WRLD Featuring Lil Uzi Vert
2018-08-04,Don't Go Breaking My Heart,Backstreet Boys
2018-08-04,Summertime Magic,Childish Gambino
2018-08-04,Up Down,Morgan Wallen Featuring Florida Georgia Line
2018-08-04,Kiss Somebody,Morgan Evans
2018-08-04,Sin Pijama,Becky G + Natti Natasha
2018-08-04,Freaky Friday,Lil Dicky Featuring Chris Brown
2018-08-04,You Say,Lauren Daigle
2018-08-04,Broken,lovelytheband
2018-08-04,Hooked,Dylan Scott
2018-08-04,Level Up,Ciara
2018-08-04,Ocean,TK Kravitz Featuring Jacqueez
2018-08-04,Remind Me To Forget,Kygo Featuring Miguel
2018-08-04,OTW,"Khalid, Ty Dolla $ign & 6LACK"
2018-08-04,Best Part,Daniel Caesar Featuring H.E.R.
2018-08-04,1942,G-Eazy Featuring Yo Gotti & YBN Nahmir
2018-08-04,Ball For Me,Post Malone Featuring Nicki Minaj
2018-08-04,Cry Pretty,Carrie Underwood
2018-08-04,Ocean,Martin Garrix Featuring Khalid
2018-08-04,Africa,Weezer
2018-08-04,Break Up In The End,Cole Swindell
2018-08-04,Jumpsuit,twenty one pilots
2018-08-04,Call Out My Name,The Weeknd
2018-08-04,Nevermind,Dennis Lloyd
2018-08-04,All Mine,Kanye West
2018-08-04,Narcos,Migos
2018-08-04,You Should See Me In A Crown,Billie Eilish
2018-08-04,Desperate Man,Eric Church
2018-08-04,Hopeless Romantic,Wiz Khalifa Featuring Swae Lee
2018-08-04,Praise The Lord (Da Shine),A$AP Rocky Featuring Skepta
2018-08-04,Lie,NF
2018-08-04,Lose It,Kane Brown
2018-08-04,Emotionless,Drake
2018-08-04,Can't Take A Joke,Drake
2018-08-11,In My Feelings,Drake
2018-08-11,I Like It,"Cardi B, Bad Bunny & J Balvin"
2018-08-11,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz
2018-08-11,Girls Like You,Maroon 5 Featuring Cardi B
2018-08-11,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo"
2018-08-11,Better Now,Post Malone
2018-08-11,Lucid Dreams,Juice WRLD
2018-08-11,Boo'd Up,Ella Mai
2018-08-11,Taste,Tyga Featuring Offset
2018-08-11,Nice For What,Drake
2018-08-11,Psycho,Post Malone Featuring Ty Dolla $ign
2018-08-11,No Tears Left To Cry,Ariana Grande
2018-08-11,Delicate,Taylor Swift
2018-08-11,Yes Indeed,Lil Baby & Drake
2018-08-11,Love Lies,Khalid & Normani
2018-08-11,God's Plan,Drake
2018-08-11,The Middle,"Zedd, Maren Morris & Grey"
2018-08-11,Perfect,Ed Sheeran
2018-08-11,Meant To Be,Bebe Rexha & Florida Georgia Line
2018-08-11,Friends,Marshmello & Anne-Marie
2018-08-11,Sad!,XXXTENTACION
2018-08-11,Get Along,Kenny Chesney
2018-08-11,Youngblood,5 Seconds Of Summer
2018-08-11,Mine,Bazzi
2018-08-11,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj"
2018-08-11,Back To You,Selena Gomez
2018-08-11,God Is A Woman,Ariana Grande
2018-08-11,Tequila,Dan + Shay
2018-08-11,Nonstop,Drake
2018-08-11,One Kiss,Calvin Harris & Dua Lipa
2018-08-11,In My Blood,Shawn Mendes
2018-08-11,Mercy,Brett Young
2018-08-11,I Like Me Better,Lauv
2018-08-11,Simple,Florida Georgia Line
2018-08-11,Apes**t,The Carters
2018-08-11,Never Be The Same,Camila Cabello
2018-08-11,Whatever It Takes,Imagine Dragons
2018-08-11,Moonlight,XXXTENTACION
2018-08-11,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert
2018-08-11,Look Alive,BlocBoy JB Featuring Drake
2018-08-11,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny"
2018-08-11,Natural,Imagine Dragons
2018-08-11,Be Careful,Cardi B
2018-08-11,Eastside,"benny blanco, Halsey & Khalid"
2018-08-11,I'm Upset,Drake
2018-08-11,Life Changes,Thomas Rhett
2018-08-11,Sober,Demi Lovato
2018-08-11,Sit Next To Me,Foster The People
2018-08-11,One Number Away,Luke Combs
2018-08-11,"Sunrise, Sunburn, Sunset",Luke Bryan
2018-08-11,Coming Home,Keith Urban Featuring Julia Michaels
2018-08-11,This Is America,Childish Gambino
2018-08-11,I'm A Mess,Bebe Rexha
2018-08-11,Medicine,Queen Naija
2018-08-11,Take Back Home Girl,Chris Lane Featuring Tori Kelly
2018-08-11,Changes,XXXTENTACION
2018-08-11,All Girls Are The Same,Juice WRLD
2018-08-11,Solo,Clean Bandit Featuring Demi Lovato
2018-08-11,Level Up,Ciara
2018-08-11,Hotel Key,Old Dominion
2018-08-11,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone
2018-08-11,I Was Jack (You Were Diane),Jake Owen
2018-08-11,Bed,Nicki Minaj Featuring Ariana Grande
2018-08-11,Mob Ties,Drake
2018-08-11,Don't Go Breaking My Heart,Backstreet Boys
2018-08-11,Don't Matter To Me,Drake Featuring Michael Jackson
2018-08-11,Kiss Somebody,Morgan Evans
2018-08-11,Africa,Weezer
2018-08-11,Broken,lovelytheband
2018-08-11,Sin Pijama,Becky G + Natti Natasha
2018-08-11,Growing Pains,Alessia Cara
2018-08-11,Hooked,Dylan Scott
2018-08-11,Up Down,Morgan Wallen Featuring Florida Georgia Line
2018-08-11,Remind Me To Forget,Kygo Featuring Miguel
2018-08-11,Wasted,Juice WRLD Featuring Lil Uzi Vert
2018-08-11,Ocean,TK Kravitz Featuring Jacqueez
2018-08-11,1942,G-Eazy Featuring Yo Gotti & YBN Nahmir
2018-08-11,You Say,Lauren Daigle
2018-08-11,Summertime Magic,Childish Gambino
2018-08-11,One Day,Logic Featuring Ryan Tedder
2018-08-11,Cry Pretty,Carrie Underwood
2018-08-11,Best Part,Daniel Caesar Featuring H.E.R.
2018-08-11,Freaky Friday,Lil Dicky Featuring Chris Brown
2018-08-11,Praise The Lord (Da Shine),A$AP Rocky Featuring Skepta
2018-08-11,Break Up In The End,Cole Swindell
2018-08-11,Nevermind,Dennis Lloyd
2018-08-11,Side Effects,The Chainsmokers Featuring Emily Warren
2018-08-11,OTW,"Khalid, Ty Dolla $ign & 6LACK"
2018-08-11,Ball For Me,Post Malone Featuring Nicki Minaj
2018-08-11,Lie,NF
2018-08-11,Narcos,Migos
2018-08-11,That's On Me,Yella Beezy
2018-08-11,Desperate Man,Eric Church
2018-08-11,Lose It,Kane Brown
2018-08-11,Call Out My Name,The Weeknd
2018-08-11,All Mine,Kanye West
2018-08-11,Ocean,Martin Garrix Featuring Khalid
2018-08-11,Karma,Queen Naija
2018-08-11,Handgun,YG Featuring A$AP Rocky
2018-08-11,Drunk Me,Mitchell Tenpenny
2018-08-18,In My Feelings,Drake
2018-08-18,Girls Like You,Maroon 5 Featuring Cardi B
2018-08-18,I Like It,"Cardi B, Bad Bunny & J Balvin"
2018-08-18,Sicko Mode,Travis Scott
2018-08-18,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz
2018-08-18,Better Now,Post Malone
2018-08-18,Lucid Dreams,Juice WRLD
2018-08-18,Stargazing,Travis Scott
2018-08-18,Taste,Tyga Featuring Offset
2018-08-18,Boo'd Up,Ella Mai
2018-08-18,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo"
2018-08-18,Nice For What,Drake
2018-08-18,Psycho,Post Malone Featuring Ty Dolla $ign
2018-08-18,No Tears Left To Cry,Ariana Grande
2018-08-18,Love Lies,Khalid & Normani
2018-08-18,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj"
2018-08-18,Delicate,Taylor Swift
2018-08-18,Yes Indeed,Lil Baby & Drake
2018-08-18,The Middle,"Zedd, Maren Morris & Grey"
2018-08-18,Meant To Be,Bebe Rexha & Florida Georgia Line
2018-08-18,Perfect,Ed Sheeran
2018-08-18,Youngblood,5 Seconds Of Summer
2018-08-18,God's Plan,Drake
2018-08-18,Carousel,Travis Scott
2018-08-18,Yosemite,Travis Scott
2018-08-18,R.I.P Screw,Travis Scott
2018-08-18,Stop Trying To Be God,Travis Scott
